"theta"	"prop_random"	"iteration"	"mu"	"tau"	"I2"	"mu_2"	"tau_2"	"I2_2"
7	0.3	2	-0.554172406741534	0.968514841631898	93.013586203216	0.00123381617155122	0	0
7	0.3	3	-0.438566170498172	0.894463857879402	91.9072885014245	0.00480120216064611	0.0010478062204824	0.0483216321498507
7	0.3	4	-0.551211609732824	0.959598388922257	92.8901441745253	0.00169586994579353	0.000768869161904138	0.03992669967014
7	0.3	5	-0.573896527484696	0.95173939417861	92.7857093453781	0.00168182723906324	0.00178900823668131	0.202502070108326
7	0.3	6	-0.42236283754325	0.893550121815693	91.8912774900751	0.00147745147235017	0.00116070448897894	0.104264600575055
7	0.3	7	-0.460002913912621	0.922411706052832	92.3469923757431	0.00144638589325285	0.000996926399302714	0.0833043611083054
7	0.3	8	-0.354957438188366	0.87817406600226	91.6298614393555	0.00197446811900208	0.00107052519201635	0.0768119972946151
7	0.3	9	-0.410090902172741	0.841502406926145	90.9491235459867	0.00121071146773735	0.00100886716270145	0.0751265622558653
7	0.3	10	-0.439786044683211	0.926731279233777	92.4246770601552	0.00123935996756106	0.000883792193891533	0.05434408684863
7	0.3	11	-0.59818137851597	1.10477020560543	94.5389308808057	0.00203277623043286	0.00184982409877539	0.237061744743379
7	0.3	12	-0.372650098191758	0.840793147870144	90.9379209247851	0.00235215301114227	0.00102845870031488	0.0809534611929285
7	0.3	13	-0.455992754212074	0.939799868801594	92.6109249530528	0.00095792216616512	0	0
7	0.3	14	-0.46340659952053	0.916173083019291	92.255225818141	0.00150620367501868	0.00234299014924891	0.395840077382217
7	0.3	15	-0.423752918767165	0.911193333325807	92.1849069834749	0.00186157782983827	0	0
7	0.3	16	-0.463649937461486	0.859041266172281	91.2924203107209	0.000821661118224919	0.00100401606491749	0.0837333968816087
7	0.3	17	-0.55318767586596	0.930533145416329	92.4818116108585	0.00174088088834385	0	0
7	0.3	18	-0.573499924733312	1.01926146870144	93.6535557047286	0.00116829023408172	0.000677610990914144	0.0315914642618701
7	0.3	19	-0.49972906479371	0.973266544920017	93.0775927583665	0.00235782126656947	0.00132845305822116	0.128104838494513
7	0.3	20	-0.478096420991316	0.952078010843706	92.7867650198775	0.00154530831383138	0.000889533289605488	0.0568964481482989
7	0.3	21	-0.580882979886723	1.08598373738201	94.3657432072547	0.00243576039321319	0.00245593750071784	0.388350270714106
7	0.3	22	-0.4728776988987	0.995065786777356	93.3599615944285	0.002156210060553	0.00208435235445401	0.296449663312812
7	0.3	23	-0.577341205685023	0.988469848536299	93.2733943259856	0.00316213210237377	0	0
7	0.3	24	-0.418257778193373	0.896752938270636	91.9379866432138	0.00279383065482492	0.00145095456471463	0.1174003046186
7	0.3	25	-0.552362285768952	0.99705794935569	93.3886416504221	0.00259742933124374	0	0
7	0.3	26	-0.497383967359766	0.967127366656503	92.995312980817	0.00233440484410096	0.000456166805719589	0.0144937408201979
7	0.3	27	-0.439486376716574	0.918510831990209	92.2976127088826	0.00142905038893796	0.000629563707310188	0.0293320844832266
7	0.3	28	-0.582788685575023	1.04059916948697	93.8897846342053	0.00193792221824423	0.000343142858635416	0.00674004200239035
7	0.3	29	-0.551911199887738	0.990985047077255	93.3093840582014	0.000946222369536622	0.000372661562439849	0.0111494518149768
7	0.3	30	-0.47651438755413	0.927353178907519	92.4274323032102	0.0016624089089886	0.0026595303726483	0.554487356158407
7	0.3	31	-0.578218922332721	1.05758235412256	94.0787589225273	0.00206448071495842	0	0
7	0.3	32	-0.516567179024568	1.0192037180796	93.6474937321811	0.00116925287113809	0.00131258144769401	0.119880502246331
7	0.3	33	-0.4482676355463	0.922548967043813	92.3534347381057	0.00292904688325499	0.00140613018170862	0.12118173251797
7	0.3	34	-0.461640091531448	0.898214330491482	91.9690018609155	0.00119902871799909	0.00128101497992931	0.126230883079978
7	0.3	35	-0.444885496860047	0.93285263951633	92.510145710527	0.00210738199797949	0.000790931841721493	0.0387730479719536
7	0.3	36	-0.515162542118218	0.990384437063395	93.2990734580272	0.00425843908988187	0.000597515874382214	0.0212292197931743
7	0.3	37	-0.365298724673581	0.799570406914156	90.0760694056675	0.00235260587387501	0.00242497605287923	0.428766840137207
7	0.3	38	-0.509694395606688	0.989748849132233	93.2911613390379	0.00155320739410268	0.00266675416118265	0.508396135402311
7	0.3	39	-0.49621429681662	0.9396781299984	92.6158976058319	0.00067403120525199	0	0
7	0.3	40	-0.532314058940084	1.00158701954752	93.4364012775635	0.0012414228948291	0.00131064381705148	0.131897601736322
7	0.3	41	-0.471190427393333	0.974720924151589	93.098867454653	0.00141218267175765	0.000641151911270797	0.0285696556981747
7	0.3	42	-0.64430332638466	1.08720254605944	94.3755235242976	0.0013135951713993	0	0
7	0.3	43	-0.369200029906028	0.833070606269099	90.7856669647273	0.00359829301288221	0.00153123184614458	0.13945507688902
7	0.3	44	-0.456033362173656	0.938200107297545	92.595139587188	0.00173682504349694	0.00284509508546742	0.623706159044717
7	0.3	45	-0.454017448438148	0.881505961325461	91.6829878504112	0.00201824508066154	0.000934603931168145	0.0630100037721284
7	0.3	46	-0.488360437418434	0.892109939679657	91.8651264827505	0.00182605150110086	0.00106489882639653	0.0685300220157768
7	0.3	47	-0.408585189300005	0.829540654924336	90.7114582289428	0.00160276422266233	0.00206703788858762	0.343020607208772
7	0.3	48	-0.597129766278691	1.05429481294048	94.0399369016011	0.00237892732737693	0.00261681708150049	0.452345550384758
7	0.3	49	-0.553832938674531	0.978091737748975	93.1367097189495	0.00204859902150955	0.000259915544901319	0.00478753670792055
7	0.3	50	-0.431069970000388	0.848325170463967	91.087250637373	0.00190272714543725	0	0
7	0.3	51	-0.431383417637289	0.895093010448159	91.9099017017193	0.00373801561241498	0	0
7	0.3	52	-0.411590783298543	0.887836653897587	91.801688442906	0.00124229482965518	0	0
7	0.3	53	-0.424712559989495	0.873086563030934	91.5420483613774	0.000637482269412823	0.00201549663546383	0.344108746890132
7	0.3	54	-0.476847301878699	0.939515381978247	92.6090646853863	0.00236348369432593	0.00266128013941117	0.452787084517727
7	0.3	55	-0.476611111373964	0.991753103024631	93.3195087207149	0.00175762968818106	0.000280147723571157	0.00531386174803909
7	0.3	56	-0.495169370935139	0.932496787644607	92.5079720875095	0.0029933520419958	0.00266702020780211	0.428015224780556
7	0.3	57	-0.528102628463568	0.98252816096644	93.2015300421331	0.00197319558779403	0.00106893729306055	0.0712377006894277
7	0.3	58	-0.53441888320135	0.980429627947832	93.1678680350933	0.0021157702038801	0.00139659472984557	0.127763990126521
7	0.3	59	-0.512542324939838	0.986585901525186	93.2533277641868	0.00204596314741427	0	0
7	0.3	60	-0.460926429001668	0.943850925374547	92.6760161485563	0.00360736678085749	0.0022238368189359	0.308443564435265
7	0.3	61	-0.528542585174625	0.906212212756657	92.1042167404248	0.00162191424320158	0.00145450521993428	0.146565108745177
7	0.3	62	-0.394753570266565	0.857424859032189	91.2495472923663	0.00203110170017356	0	0
7	0.3	63	-0.365715708987237	0.857063693694289	91.2437761376681	0.00118298973066832	0	0
7	0.3	64	-0.569094679379451	1.0155475787934	93.6052714849738	0.00365683795075971	0	0
7	0.3	65	-0.518552325013945	0.961403339178436	92.9176613530661	0.000990202377074359	0.00105260637549763	0.0908973068295118
7	0.3	66	-0.450074649660388	0.884435499429984	91.7405185631239	0.00286238015089958	0.000876166273536685	0.0545465583171878
7	0.3	67	-0.386291320711742	0.831620627012502	90.7596388678596	0.00111529334058554	0.000256040030095221	0.00561984036092801
7	0.3	68	-0.473955978222597	0.880548696021936	91.6697112308989	0.0013538475508682	0	0
7	0.3	69	-0.432985054531085	0.874896687241138	91.5700902533722	0.00140819587311566	0.00138109303990715	0.150532081241979
7	0.3	70	-0.408687769865257	0.903769445785106	92.0595383970243	0.00276641375219632	0.000256027859675478	0.0042031778560495
7	0.3	71	-0.508336429716931	0.904220657639552	92.0643339296774	0.00161568481150987	0.000099045548576465	0.000737972386056421
7	0.3	72	-0.534994305200084	1.04640774316164	93.953512075058	0.00189948468107362	0.00211649871235927	0.373392560849266
7	0.3	73	-0.415027872572188	0.824863515832459	90.6215500080986	0.000990420733497477	0	0
7	0.3	74	-0.503739988171761	0.995602932958162	93.3565242412043	0.00190706956958147	0.00113967065836817	0.105830901958123
7	0.3	75	-0.412815830923176	0.900370402511479	91.9979536757853	0.00282639167715593	0.000604431121205964	0.0243712149786124
7	0.3	76	-0.450025647126129	0.933098529423639	92.5215914001457	0.00130068323664484	0	0
7	0.3	77	-0.485345601525567	0.979718078166813	93.1606700906355	0.00243688689370122	0.00268467372146421	0.546588696491082
7	0.3	78	-0.47202118263736	0.961928926136184	92.926262391558	0.00111588896913525	0.000212896226797511	0.00295488079909915
7	0.3	79	-0.399635458382398	0.783362044858087	89.7010405044468	0.00257536052674496	0	0
7	0.3	80	-0.522122592314666	0.947830221091376	92.7275071636736	0.00239176490995501	0.000710179728914616	0.0326280343137205
7	0.3	81	-0.638208410605549	1.06201387503173	94.1187049140898	0.00238466987904865	0.000843453463781497	0.0456964636781686
7	0.3	82	-0.465674405235239	0.962572435722889	92.9319685288451	0.00147529638103823	0.00257494754455771	0.471418814218479
7	0.3	83	-0.471050416835994	0.85482740695198	91.1962203797818	0.00104191919459405	0.00242150848750094	0.431357105159702
7	0.3	84	-0.450081280394792	0.879383770578527	91.6480244965671	0.00326571877017459	0.00184266653476397	0.203135589534345
7	0.3	85	-0.450716267274888	0.994540366146266	93.3504465044409	0.0024837263754704	0.00186605969478965	0.220691736105828
7	0.3	86	-0.508582280581008	0.915541777242267	92.2490048477642	0.00249044022444561	0.00271888494466243	0.441920278007094
7	0.3	87	-0.462518089199249	0.93270259379049	92.5083007761541	0.00104508070842073	0	0
7	0.3	88	-0.485768993514436	0.926631727819087	92.4165454001101	0.0019964597204161	0	0
7	0.3	89	-0.474536492193677	0.904676151317232	92.0786823503388	0.00272749096555166	0.00109627910172056	0.0663511283079335
7	0.3	90	-0.620215443157045	0.991274624323429	93.3095465167402	0.00214792614593204	0.00162744516570824	0.180478187066047
7	0.3	91	-0.517594006274913	0.950962956373376	92.7783016963637	0.00136509298601594	0.000996614665661126	0.0718137199974036
7	0.3	92	-0.531198568622538	0.917344756183346	92.2715962705442	0.000976524539869566	0	0
7	0.3	93	-0.389420791148258	0.881450532281303	91.6737256482985	0.00154589107618197	0.000304834699197395	0.00766041754921767
7	0.3	94	-0.532113340634094	0.950963262415632	92.7696643428206	0.00266374634638092	0.000590035451961163	0.0201094886866919
7	0.3	95	-0.413886929556432	0.81382219709377	90.3878340358924	0.000618776213110634	0	0
7	0.3	96	-0.47918756438829	0.960903021705621	92.9120062143954	0.00146867525245293	0.00220879449416447	0.344238572037167
7	0.3	97	-0.451773770004378	0.825872610741965	90.6353010214274	0.00093198001687443	0	0
7	0.3	98	-0.492661519430164	0.94600115884635	92.7051945486056	0.00214561612760579	0.000254580164432267	0.00403568490372728
7	0.3	99	-0.542625832447448	0.990201336338745	93.2970008132504	0.00154190424789476	0.000150567620191857	0.00135622364970487
7	0.3	100	-0.404093388969014	0.833448698092147	90.7939133506304	0.00164305094145527	0.000943194298459301	0.0635980769736962
1	0.35	1	0.165299583428722	0.182541637886266	32.1082278464055	0.0932632765843339	0.184655926917958	95.9618757746372
1	0.35	2	0.161553956234724	0.159558807794213	26.5433392571273	0.103916460816573	0.178505731374068	93.4155323491501
1	0.35	3	0.165547872650506	0.153396937935299	25.0344535366136	0.0953930686991775	0.170923065975223	94.6141780135349
1	0.35	4	0.151052217965212	0.146624490129941	23.392225722764	0.00520815240139074	0	0
1	0.35	5	0.101080166155931	0.117087058901019	16.2886846957194	0.00359421112342672	0.00285415072921578	0.605096800741997
1	0.35	6	0.133977238572977	0.145448501059511	23.08935534926	0.00407603318740351	0	0
1	0.35	7	0.214441841148067	0.211273914055629	38.7823999790643	0.130578344065198	0.220051659395957	96.875359327101
1	0.35	8	0.154720734480349	0.172909399399626	29.8015969329491	0.0675665957071057	0.152058425372495	93.2379202153447
1	0.35	9	0.114132432073182	0.0989626188317638	12.2088218496404	0.00300044958232348	0.00123385737605398	0.130677229036417
1	0.35	10	0.158503841632336	0.164400530436608	27.7239921333204	0.0947869382267962	0.180083946120976	95.6016855053263
1	0.35	11	0.132112978113583	0.120937214086655	17.1907423309762	0.0039715365340661	0.000325028065228218	0.00692264640940047
1	0.35	12	0.142764682232874	0.151639238639615	24.5945121486606	0.0680327128347794	0.141872471066691	90.7598606998763
1	0.35	13	0.127525291679517	0.101533069603326	12.7683417949821	0.00303977668401869	0.000941219583476922	0.0651852444720167
1	0.35	14	0.168144978576836	0.171959924054043	29.5837113093396	0.0771056519536734	0.149828535634131	93.6272820078472
1	0.35	15	0.13949771323973	0.123257520497078	17.7338045183761	0.00399070332197319	0	0
1	0.35	16	0.144228824134458	0.154259326051001	25.2330059942228	0.0682996802085744	0.137399895493359	92.0841560457742
1	0.35	17	0.167893229266329	0.139770984408406	21.6915345193325	0.00420344708719487	0	0
1	0.35	18	0.194394292335457	0.201750171978576	36.6256860423442	0.122276987505251	0.211712111903732	95.2281023545623
1	0.35	19	0.150650450909891	0.161206808905433	26.9459680197136	0.0956456561293551	0.173021320115304	95.447892933808
1	0.35	20	0.142400983185787	0.147912909613788	23.6941190994762	0.00375922850720631	0	0
1	0.35	21	0.194413323264937	0.183770120749751	32.3921260597636	0.106226462022607	0.189467780598942	95.0099066610229
1	0.35	22	0.145042556783144	0.128316354802201	18.9365536525279	0.00508259889117446	0	0
1	0.35	23	0.131968158403081	0.132413989903853	19.9270577490938	0.00383397003213565	0.00240754312373033	0.445150864309318
1	0.35	24	0.183623288707951	0.177548919284963	30.9034377126709	0.11260749129545	0.191122566203402	95.3224826122806
1	0.35	25	0.121748147437885	0.108004937026181	14.203593929101	0.00401460825834349	0.00161982710087788	0.175705231901846
1	0.35	26	0.163127802443161	0.124132873960727	17.9516287619346	0.00441192601600173	0.00207764053033099	0.274213489934186
1	0.35	27	0.15658714222009	0.144643842710558	22.9055850689558	0.00431038288556628	0	0
1	0.35	28	0.173396092521931	0.190896446047469	34.0969001531022	0.0966888968880023	0.186779868386135	95.2030983615521
1	0.35	29	0.120348566362604	0.0956683457985465	11.5016687415832	0.00303819755826756	0.00182139597833512	0.268110805008694
1	0.35	30	0.141553087413768	0.117448484352548	16.3805144659717	0.0700005611509657	0.131974886030896	91.9914780087849
1	0.35	31	0.14221841170865	0.0995870010293352	12.3277471505196	0.00373462512117047	0.00146692564721331	0.144718133564984
1	0.35	32	0.199831370769577	0.180515420003931	31.6370521222981	0.113134645896695	0.19367492086468	94.2533282470586
1	0.35	33	0.154718464233757	0.145328681122004	23.066201565921	0.00374677557644668	0	0
1	0.35	34	0.146322539291689	0.151079625437087	24.4893989650129	0.0879070738194267	0.158930477085503	94.8101806628065
1	0.35	35	0.150611862968952	0.158637736487255	26.3241671568418	0.0689727294386122	0.14261712579254	92.6961869653667
1	0.35	36	0.116003670084337	0.107662163565308	14.1210035532539	0.00384267630178048	0.00191673969840868	0.263478239893868
1	0.35	37	0.135305904997215	0.137038604185286	21.0403948401739	0.00453225611844997	0	0
1	0.35	38	0.152964798788897	0.144660687925749	22.890652113336	0.0592549313601397	0.127599311908517	91.2013784316162
1	0.35	39	0.161306820390778	0.153799803044727	25.1447609103046	0.0819606172323938	0.147086172342606	93.5436848032723
1	0.35	40	0.154320278833144	0.163602686844488	27.5261052480287	0.0972676899618227	0.177641301153678	95.8962799122702
1	0.35	41	0.130941772220144	0.172555856032431	29.6799631609373	0.0828079722725054	0.164137120897579	94.3596540538408
1	0.35	42	0.172163148487942	0.176954978450771	30.7839414372664	0.116087332568183	0.195542875291151	95.3727335493859
1	0.35	43	0.151755557407377	0.133608319964169	20.2019531197151	0.00426359817190947	0	0
1	0.35	44	0.167206391297771	0.167164139288505	28.4099932579661	0.0764733896227229	0.150617825438257	93.4542223727648
1	0.35	45	0.163059719773706	0.161714114953528	27.0601232812758	0.085205794169721	0.168527795542897	94.9144623504955
1	0.35	46	0.150465674821618	0.139275595030779	21.5762685464816	0.0831998452151563	0.147838533813741	93.4611815872141
1	0.35	47	0.121465903158775	0.115378992317799	15.8813040879522	0.00323561941748827	0.00159259479547981	0.196617145095986
1	0.35	48	0.151305688511793	0.154035337367753	25.1773425003333	0.0632124084884055	0.13231880134247	91.4361990929134
1	0.35	49	0.122063894988986	0.139772476587236	21.7153027850477	0.003770530259191	0	0
1	0.35	50	0.120961795124235	0.11655494025023	16.1626945175566	0.00283866978475492	0.00109195856474257	0.0917068348992929
1	0.35	51	0.179283159676957	0.179986787264527	31.5100743566302	0.125848747865372	0.208730150997447	96.8283939766404
1	0.35	52	0.167898923053854	0.157717094972592	26.0805813313261	0.0940840006169765	0.173895524502888	95.7130222112499
1	0.35	53	0.155986027392791	0.144869369662149	22.9649782522088	0.0834362855472194	0.152350201351404	93.2750808399345
1	0.35	54	0.190205839021415	0.18052276488047	31.6018401557803	0.103780589591521	0.18637879305931	94.4452264039036
1	0.35	55	0.183312829161339	0.163516919309025	27.4978482788807	0.129260012879536	0.207241094384766	96.5601796218343
1	0.35	56	0.0944589500595712	0.0275799874786727	1.06830390681867	0.00250673519115208	0.00151395278851314	0.163259140907729
1	0.35	57	0.178267832137898	0.1856523249719	32.8501496566095	0.133745916248651	0.222503443074221	96.2671444161245
1	0.35	58	0.110319320707467	0.045066021169695	2.80215498244099	0.002582962224338	0.00110156664852854	0.0943152698822993
1	0.35	59	0.108427776649846	0.0900870853531308	10.3397061855207	0.00309523107882673	0.00160118701562561	0.195093200166964
1	0.35	60	0.155916992664587	0.163787512601709	27.5830817791662	0.0825313985534516	0.159943828982662	92.1479550929641
1	0.35	61	0.167417158631857	0.190071101241993	33.8851344898288	0.108930843203268	0.200001133383488	96.1071915318332
1	0.35	62	0.195647505999779	0.189323332405635	33.7234320047443	0.102277988941759	0.183293514232066	96.0678377866747
1	0.35	63	0.158257554044836	0.139029006774167	21.528687205555	0.0760454744845506	0.148632321548537	93.4432413902393
1	0.35	64	0.136909002653238	0.153655908398128	25.1158264215786	0.0755620879816331	0.148727446167332	93.056410189633
1	0.35	65	0.179249659570303	0.165483129876771	28.000906648551	0.092504759052567	0.167081793208555	91.5546201941273
1	0.35	66	0.125129753065676	0.121928378353604	17.4107425736648	0.00356919845148444	0	0
1	0.35	67	0.135311312571081	0.127694088174591	18.7958824082276	0.00461510297603038	0.00218319780470954	0.316028806885095
1	0.35	68	0.12705382058219	0.114196050732866	15.6214992282255	0.00343331480852592	0.00142540246946919	0.152394403830691
1	0.35	69	0.129046305417909	0.12521147165023	18.1984217661171	0.00378205751663634	0.00183220580484993	0.260377917990659
1	0.35	70	0.130582640142969	0.116656561730492	16.1902989226076	0.00365267934612591	0.000227090010758864	0.00358452817717521
1	0.35	71	0.162578918070544	0.173455650869599	29.9295770106873	0.0786843656649551	0.16352179054472	94.0766104065801
1	0.35	72	0.17251187313125	0.17655264177318	30.6742156370834	0.117792010030855	0.199001873344085	95.1454788025244
1	0.35	73	0.132524384921943	0.127884450465022	18.8423752071736	0.00357189917351475	0.00149777977623595	0.170136986177048
1	0.35	74	0.157862535533431	0.144718990185451	22.9081035981622	0.074668612769439	0.145001923145165	91.4127878170539
1	0.35	75	0.138942916133782	0.134431892075506	20.405561704323	0.00453288971355464	0	0
1	0.35	76	0.174884303952255	0.160833732004094	26.8446232011723	0.0921793825890758	0.170985606712676	94.8201211423602
1	0.35	77	0.115416350637053	0.113661659120612	15.4973123960097	0.003781604170487	0.000800718736551298	0.0441231516511956
1	0.35	78	0.115021563240831	0.135980429135737	20.7776086589842	0.00374625638069759	0	0
1	0.35	79	0.142710997557742	0.0985573644581226	12.1232583052096	0.00295148511267338	0.00119240128223431	0.117844324546758
1	0.35	80	0.159350063694253	0.16323847971401	27.4344244763004	0.0887942124735883	0.166421273152741	93.6932051138838
1	0.35	81	0.168055446667013	0.188359098402848	33.4582515376408	0.0996484674356733	0.194472462323197	95.9802905866251
1	0.35	82	0.203451110053528	0.193715574939198	34.7639735722896	0.104612700182572	0.194819550354592	93.8364325275771
1	0.35	83	0.151342583111708	0.140486532144193	21.8842744954135	0.0687131417221782	0.125361500816867	90.2610187232264
1	0.35	84	0.193160744078141	0.173978715817466	30.0554564411641	0.0948933706334068	0.174729090655769	95.0782243225559
1	0.35	85	0.112411780997813	0.0893453786772671	10.1723996226439	0.00275689320258842	0.000882298379582345	0.0631100446808363
1	0.35	86	0.115737815547346	0.103445992954536	13.1933620333532	0.00304561472130862	0.00115113497356478	0.102139037091972
1	0.35	87	0.131611612366865	0.0698237192084364	6.47908382386231	0.00259416074068969	0.000388163461155926	0.0124709136735635
1	0.35	88	0.124552593796453	0.157205038325134	25.953823393106	0.0559930154783724	0.130822558138266	91.8023874175563
1	0.35	89	0.180172113333061	0.176678261080794	30.6787401702304	0.102018116069056	0.187404143223674	94.8332902896758
1	0.35	90	0.11884289430362	0.0738664663246026	7.1886829356063	0.00247493488817799	0.00202954396925427	0.328943020842242
1	0.35	91	0.120877614534278	0.0550005613413719	4.1192080791864	0.00253226317932762	0.0012089256963362	0.105768360785536
1	0.35	92	0.123155601086021	0.0798281867011678	8.29362707337339	0.00322549747500468	0.00228713665569837	0.406154424805634
1	0.35	93	0.165089554347562	0.150260640248584	24.2694379052121	0.00533961572693369	0	0
1	0.35	94	0.186330499514232	0.19330244880972	34.6616963139494	0.130295066626181	0.218304725481983	96.7152251228305
1	0.35	95	0.136633946251201	0.119332275410014	16.8090669756736	0.0036310786176014	0.000846772842424243	0.0505373550354297
1	0.35	96	0.145314827494777	0.148261692537899	23.79479417696	0.00469337110979448	0	0
1	0.35	97	0.190738698516771	0.166426973258484	28.2129958997681	0.0980132757918524	0.170016029154143	92.6438413297303
1	0.35	98	0.162349407884266	0.162410654154486	27.2379014868298	0.0764624723444567	0.152519618800268	93.4012682041973
1	0.35	99	0.154240046525707	0.148079449124529	23.7427563655063	0.0908748292511206	0.164917718984056	95.1515069387457
1	0.35	100	0.161453041469753	0.176935286212057	30.7662373317956	0.0949090677375793	0.172407414346314	94.0605659813248
3	0.35	1	-0.14635338880087	0.390361745650174	68.3857379770989	0.00391635511320616	0	0
3	0.35	2	-0.201716511121537	0.427876263031013	72.2256061958932	0.00243884479726759	0.00118175417137501	0.0860160963418788
3	0.35	3	-0.189476281751437	0.414478764285374	70.9193738302276	0.00372005083954516	0.00158745887547506	0.149819483689373
3	0.35	4	-0.0887350128532608	0.400322359538573	69.4565292106112	0.070216649601804	0.156733964420888	90.4575390424889
3	0.35	5	-0.269916099777752	0.505172247294015	78.3697804812	0.00309304111546875	0.00232053829615805	0.335989506807295
3	0.35	6	-0.095333497349675	0.368931854052613	65.897263945627	0.00384468171462755	0	0
3	0.35	7	-0.219445713544971	0.481891303496352	76.7155573429896	0.0041681578858707	0.0018258060840519	0.168933122554365
3	0.35	8	-0.0634067561985462	0.37525731252215	66.66301508695	0.00436097414345896	0	0
3	0.35	9	-0.134444554138733	0.345186380194951	62.8262346417513	0.00259599538824793	0.000494828778816805	0.0171631204654783
3	0.35	10	-0.144334420191722	0.375549067344783	66.7099706535573	0.00200231064348251	0.000141743881944522	0.00148559529083438
3	0.35	11	-0.144112370945975	0.400082684568595	69.4223312465463	0.00308666363560994	0	0
3	0.35	12	-0.16005011096237	0.444280378989591	73.6996349228797	0.00233639797803002	0.00101895999747195	0.0738971471686164
3	0.35	13	-0.182139962416033	0.450787398969419	74.2492673919099	0.00415934777258618	0	0
3	0.35	14	-0.164931260431447	0.415305015940868	70.9894108966775	0.0040994337861612	0	0
3	0.35	15	-0.172819835622742	0.460011934501413	75.0216872028467	0.00348221305300214	0.000999279172886515	0.0658968477936664
3	0.35	16	-0.141388149988345	0.3672241127406	65.6790869477111	0.00228293216752307	0.00270859317123792	0.527882593311414
3	0.35	17	-0.157248101135733	0.462740323143734	75.2435919616223	0.0686695441969002	0.157203960755734	91.287501742225
3	0.35	18	-0.173760592729162	0.399509692055332	69.3637599207845	0.0036621306780037	0.000813824444265357	0.0365575166833549
3	0.35	19	-0.13751730407552	0.426746638395307	72.117221104311	0.00447920714480849	0	0
3	0.35	20	-0.164913943032084	0.387298759559752	68.0440329382745	0.00180754131286215	0.000481321713258865	0.0167187864627964
3	0.35	21	-0.138392608691999	0.41540881856249	71.0228130468548	0.00258597204482074	0.00128861138491031	0.126208097261957
3	0.35	22	-0.185939269887369	0.450876537601697	74.2700816555059	0.00506226361315613	0	0
3	0.35	23	-0.208811020689833	0.498781339330162	77.9432797364367	0.00415140753585613	0	0
3	0.35	24	-0.132793079377243	0.405919035890956	70.0647213073778	0.00396734834587663	0	0
3	0.35	25	-0.104290025665204	0.342884906596959	62.5159723630445	0.00253290780422465	0.00180273638185324	0.228845182858807
3	0.35	26	-0.106320530929193	0.289921483618397	54.4043041325891	0.00218909422112998	0.00134776541336837	0.139039646576054
3	0.35	27	-0.18314426759507	0.443347847107049	73.606992415469	0.00354463126082369	0.00154002569275097	0.151894985818347
3	0.35	28	-0.198479813810675	0.44209552312607	73.5045545916113	0.00374292487678105	0.00117038516290979	0.076644565111315
3	0.35	29	-0.1803581656061	0.421920721906212	71.6571172353266	0.00295553516317578	0.000946425997031802	0.0622662172737502
3	0.35	30	-0.178565860798385	0.406810703796486	70.14751995115	0.00349299990929049	0.00155850193632589	0.132990170686573
3	0.35	31	-0.117934266309424	0.309936891275016	57.6863938754206	0.00297031404338373	0.00244679211859739	0.431377246782738
3	0.35	32	-0.168146058289708	0.429300027136519	72.3512591528581	0.00323882492522952	0.000310629838652226	0.00655075520287253
3	0.35	33	-0.135443514700963	0.312784457365867	58.1313083887933	0.00170375675427835	0.000731898013822917	0.0382986050998953
3	0.35	34	-0.150676520118026	0.384258847464149	67.7073655704522	0.00282083202438029	0.000910807229611284	0.0592701192229618
3	0.35	35	-0.0987740280051991	0.41453548009889	70.9110907283276	0.00330125338705057	0	0
3	0.35	36	-0.188282801478358	0.407407539947604	70.1993531170356	0.00231244831906119	0.00105352425907653	0.0661643805620914
3	0.35	37	-0.148880826502982	0.431513030767858	72.5763460330244	0.0041937131452722	0	0
3	0.35	38	-0.149094594912612	0.403441666991045	69.8070513665658	0.00327319449114973	0.00146531020910154	0.157109983416539
3	0.35	39	-0.126426290120508	0.432135999021806	72.6123311023525	0.00319761601261178	0.00204533999388827	0.294184142555894
3	0.35	40	-0.162132351231137	0.431500061429473	72.5529831547506	0.003766568757227	0	0
3	0.35	41	-0.21692480321098	0.507243010036959	78.5078836780298	0.00344334329661496	0.000386867091463382	0.00923036698545956
3	0.35	42	-0.15020918259659	0.378934108678502	67.0929099721047	0.00142713279877863	0.00097868468649031	0.0770928748934812
3	0.35	43	-0.210914889692442	0.447466105730175	73.9883709918505	0.00195392691493913	0.000607159800121746	0.0256436748005587
3	0.35	44	-0.13781643426252	0.345458540442821	62.8986620026349	0.00221400631075193	0.00237262191666853	0.442644511761795
3	0.35	45	-0.0931613134408337	0.408239513203038	70.2792969796218	0.00348495429502736	0	0
3	0.35	46	-0.167967135529481	0.449663781941993	74.1660136717105	0.00372209768823218	0.00184749045229538	0.220647972929344
3	0.35	47	-0.173785669952	0.347302119570609	63.1337694664618	0.00168727290664392	0	0
3	0.35	48	-0.139180916391496	0.404083972140809	69.8606746006814	0.00264541801277987	0.00143202635983747	0.145609523008018
3	0.35	49	-0.210330683884906	0.42462138835934	71.9127278334951	0.00332084295363721	0.000850837563789303	0.0396164098700669
3	0.35	50	-0.111240685534032	0.333135123081212	61.1877433645981	0.00272241965009355	0.00235411859468931	0.405838600824542
3	0.35	51	-0.100541697037777	0.306325637923007	57.1061495027138	0.00222628817359093	0.00192381973663078	0.3060602960198
3	0.35	52	-0.179320662276959	0.396415656941023	69.0425968437043	0.00226661797908994	0.000469593123822293	0.0159840768394796
