"theta"	"prop_random"	"iteration"	"mu"	"tau"	"I2"	"mu_2"	"tau_2"	"I2_2"
7.1	0.1	56	-0.175348080763494	0.57303982792427	82.3517965563198	0.000518491291817431	0	0
7.1	0.1	57	-0.058628125137954	0.208685013488565	38.178073262785	0.000359010240348972	0	0
7.1	0.1	58	-0.118529141929586	0.409094945643717	70.3770216680687	0.00047759312947557	0	0
7.1	0.1	59	-0.14219279949231	0.501850713909211	78.1366500271347	0.0000981504704537677	0	0
7.1	0.1	60	-0.184685928402645	0.616144233673516	84.3369607619582	0.000510628765666871	0	0
7.1	0.1	61	-0.217071262324601	0.583833152225851	82.8685591218901	0.000166454777591801	0	0
7.1	0.1	62	-0.112135092053186	0.436452515339071	73.0147602501326	0.000261582073810237	0	0
7.1	0.1	63	-0.148166305427385	0.552736081312096	81.2811694616139	0.000420504197211788	0.00126807744722112	0.154923632312368
7.1	0.1	64	-0.287592169145717	0.733983042649645	88.4431736300608	0.00055545474453792	0	0
7.1	0.1	65	-0.13830043560189	0.48231729003085	76.7601748133468	0.000746425625082776	0	0
7.1	0.1	66	-0.215401134034078	0.639876038266959	85.3254898494161	0.000592384055423671	0	0
7.1	0.1	67	-0.183160062512539	0.614874330157652	84.2985824498479	0.000599241535673224	0	0
7.1	0.1	68	-0.284527273514431	0.761710381058472	89.1728999008243	0.000855915820355943	0	0
7.1	0.1	69	-0.164985404745772	0.49871324074503	77.9299581051624	0.000209121405691298	0.000813871022718712	0.0641295059133862
7.1	0.1	70	-0.181282826963277	0.567260064585435	82.0452300093848	0.000401288619644381	0	0
7.1	0.1	71	-0.213393275480103	0.623109903543226	84.6413204236991	0.000626735676225759	0	0
7.1	0.1	72	-0.179902497259291	0.594706681869942	83.3913365186145	0.000762402373355482	0	0
7.1	0.1	73	-0.233878765912765	0.670947960412937	86.4721794977588	0.000787218114744419	0	0
7.1	0.1	74	-0.163949095972909	0.576028084026568	82.4888484189049	0.000747885463491352	0	0
7.1	0.1	75	-0.0692887983956976	0.333006270732356	61.1580760879862	0.000449819901301105	0	0
7.1	0.1	76	-0.112974913100771	0.469523436341959	75.7792006272538	0.000597114174420434	0	0
7.1	0.1	77	-0.199298018210706	0.622902932546694	84.6395244372199	0.00146958132578957	0	0
7.1	0.1	78	-0.254535813727026	0.671679306969967	86.4947424999935	0.000312093463190856	0	0
7.1	0.1	79	-0.231527042605265	0.651927131692045	85.783962884336	0.000163170030928684	0	0
7.1	0.1	80	-0.213127390572737	0.655061600238881	85.8964865127773	0.000328714193198873	0	0
7.1	0.1	81	-0.120472470720773	0.451122062555799	74.2938967938438	0.000715065612575299	0	0
7.1	0.1	82	-0.105867786077712	0.425925959607563	72.0303327031875	0.000309797427607779	0	0
7.1	0.1	83	-0.231561684778858	0.689652831884878	87.0953516085941	0.000272042663125581	0	0
7.1	0.1	84	-0.12688152467792	0.466307076804373	75.5118353266966	0.000192630021950591	0	0
7.1	0.1	85	-0.13743578555278	0.413734076262748	70.8410082700758	0.000296843938036211	0	0
7.1	0.1	86	-0.178351824617337	0.539974377608872	80.5329539416953	0.000177036294315744	0	0
7.1	0.1	87	-0.156783636088797	0.537022378456955	80.3792610486898	0.000116684680042436	0	0
7.1	0.1	88	-0.101293193847887	0.394302755472602	68.8062419461331	0.000653041077446953	0	0
7.1	0.1	89	-0.131012660031539	0.523086784879585	79.5389904612711	0.000605153886850232	0	0
7.1	0.1	90	-0.159713104282264	0.517259192568216	79.1625309736708	0.000376136000385368	0	0
7.1	0.1	91	-0.199687971940991	0.590641254284039	83.1974671896924	0.000323083411769579	0	0
7.1	0.1	92	-0.139671370858145	0.577638288848379	82.5614821848154	0.000734331902890071	0	0
7.1	0.1	93	-0.178569803117757	0.597588484587414	83.5288680375645	0.0000838125196299102	0	0
7.1	0.1	94	-0.163428497901239	0.561218400376959	81.7350516069048	0.000433877705301747	0	0
7.1	0.1	95	-0.252632176904768	0.686912674175937	87.0106347483265	0.000184610263265244	0	0
7.1	0.1	96	-0.248504584592503	0.71098957290896	87.7684432337168	0.000289327853673803	0	0
7.1	0.1	97	-0.147717234327762	0.484615310292149	76.9254605893038	0.00114175324754117	0	0
7.1	0.1	98	-0.198319542976386	0.576952838707134	82.5240415046984	0.000492748034855808	0	0
7.1	0.1	99	-0.144078769283122	0.553853619198896	81.315997226069	0.000587685334956306	0	0
7.1	0.1	100	-0.197307231984714	0.630306495333242	84.9482683719062	0.000391159210736797	0	0
7.3	0.1	1	-0.152203373627689	0.545601993917056	80.864228149697	0.00019341016744426	0	0
7.3	0.1	2	-0.191661027679632	0.594333303264237	83.3804287663174	0.000535190452167299	0	0
7.3	0.1	3	-0.212764535478665	0.595063909060782	83.4079821450172	0.000719863739587528	0	0
7.3	0.1	4	-0.110297228557299	0.435668849527039	72.9208903233617	0.000738057360554822	0	0
7.3	0.1	5	-0.18313226382654	0.601969432988687	83.7210484663108	0.000795596820913742	0	0
7.3	0.1	6	-0.141794291961913	0.481294491670331	76.6875881873774	0.00051389391909178	0	0
7.3	0.1	7	-0.177471219456579	0.546214775619905	80.9153297846129	0.000956647306252438	0	0
7.3	0.1	8	-0.133771948382746	0.492753730155264	77.5093571918905	0.000323213447202917	0	0
7.3	0.1	9	-0.222609012839647	0.667690559855908	86.3457103295516	0.000077568416243666	0	0
7.3	0.1	10	-0.169662627455662	0.548448185263992	81.0213738758433	0.000278470388059905	0	0
7.3	0.1	11	-0.150153462394526	0.510154097575631	78.6998845011396	0.000125680805999037	0	0
7.3	0.1	12	-0.194225998893121	0.642813332730563	85.4423903070018	0.000512090918864396	0	0
7.3	0.1	13	-0.149720327977041	0.48463432702982	76.9334548849769	0.000337653664817568	0	0
7.3	0.1	14	-0.160907088972645	0.53979011251551	80.5226394234743	0.000841508033258571	0	0
7.3	0.1	15	-0.29549663362414	0.787230613989192	89.7958217424231	0.00179102230804795	0	0
7.3	0.1	16	-0.134075762369459	0.504726886552542	78.3331423624829	0.000421165597089669	0	0
7.3	0.1	17	-0.165846169333973	0.536939535941165	80.3690127777107	0.000853576147870119	0	0
7.3	0.1	18	-0.145387139286874	0.544311967580829	80.7907923978855	0.000174052546993036	0	0
7.3	0.1	19	-0.143485638638936	0.516661726301129	79.1190196568128	0.000382677320645908	0	0
7.3	0.1	20	-0.144197357430208	0.562518328632152	81.7843011972378	0.000253482064536627	0	0
7.3	0.1	21	-0.126659394398602	0.477972419056932	76.4267979064032	0.000206568522243237	0	0
7.3	0.1	22	-0.182030436468131	0.55016498301546	81.1240621535939	0.000616034815779486	0	0
7.3	0.1	23	-0.235456724734344	0.63540660862323	85.129770149055	0.00019094073484818	0	0
7.3	0.1	24	-0.190686236003394	0.589962383864581	83.167722988685	0.000128791202963482	0	0
7.3	0.1	25	-0.168242366961223	0.561160574270522	81.7220870656191	0.000431847844857205	0	0
7.3	0.1	26	-0.252695036884726	0.701145515347035	87.4573729821452	0.000316769535302762	0	0
7.3	0.1	27	-0.0495603857871006	0.239191931667808	44.8223289483546	0.00045474382487847	0	0
7.3	0.1	28	-0.23348608431757	0.711432030658366	87.7833344040518	0.000596980684917546	0	0
7.3	0.1	29	-0.103060335714078	0.452053916723669	74.3560502798395	0.000316116982734159	0	0
7.3	0.1	30	-0.150964376853221	0.485220280123929	76.976171428732	0.000106690605787159	0	0
7.3	0.1	31	-0.0755435372718925	0.354077516954235	63.9877462218992	0.000308950012744928	0	0
7.3	0.1	32	-0.133377071100312	0.529405180768706	79.9038888160025	0.00139423468560322	0	0
7.3	0.1	33	-0.25869458418819	0.737829870548286	88.542044367188	0.000407938956700514	0	0
7.3	0.1	34	-0.12709028519694	0.428195023580381	72.2305474726999	0.000310315329728328	0	0
7.3	0.1	35	-0.310087393953366	0.785685794090132	89.7576281505582	0.000820878066938116	0	0
7.3	0.1	36	-0.241692279571244	0.665646636832336	86.2817720341506	0.000343840685809898	0	0
7.3	0.1	37	-0.206036188605762	0.60131920904331	83.7036908245926	0.000723164646324835	0	0
7.3	0.1	38	-0.15144772635402	0.526103712267716	79.7144250425068	0.000398081949943388	0	0
7.3	0.1	39	-0.219891655722494	0.669349227424709	86.4213644992785	0.000602646991882251	0	0
7.3	0.1	40	-0.190577838359575	0.57006188298583	82.1875078160038	0.000164821309128558	0	0
7.3	0.1	41	-0.161698346487129	0.494478500602834	77.6172874226246	0.000222078197426181	0	0
7.3	0.1	42	-0.156579206082831	0.534033023312392	80.1858130549341	0.0000666062512949817	0	0
7.3	0.1	43	-0.163416957189317	0.599227400615119	83.6017591519112	0.000401323847042234	0	0
7.3	0.1	44	-0.171863792623335	0.518603025825983	79.2553519967834	0.00106533115102447	0	0
7.3	0.1	45	-0.142701995558797	0.471471483420785	75.93034620088	0.000541080781831404	0	0
7.3	0.1	46	-0.189426677017156	0.601493023896528	83.7150550467399	0.000249072202755968	0	0
7.3	0.1	47	-0.311500780240123	0.837255720419072	90.863722705678	0.000451792360060966	0	0
7.3	0.1	48	-0.131081445884713	0.525129500527724	79.6415105118202	0.000350367117486856	0	0
7.3	0.1	49	-0.15702039892071	0.482487000900703	76.7619979031552	0.000339050093800219	0	0
7.3	0.1	50	-0.151297795960724	0.55513798321324	81.3976230672073	0.000241729479175594	0	0
7.3	0.1	51	-0.167848019659553	0.619401238607494	84.4795664412244	0.000405732293501958	0	0
7.3	0.1	52	-0.127811052442465	0.387036481136749	68.0142354174475	0.000517614108543896	0	0
7.3	0.1	53	-0.116110741493152	0.455990994538488	74.6809026445564	0.000828781865198434	0	0
7.3	0.1	54	-0.114602829361785	0.467169247032092	75.5890175007971	0.000909068134573367	0	0
7.3	0.1	55	-0.176437699698886	0.548067704878513	80.9958977632885	0.000174751501557657	0	0
7.3	0.1	56	-0.182613642516643	0.589770061811196	83.1449781187761	0.000582691560123408	0	0
7.3	0.1	57	-0.13872301467285	0.487017979759526	77.1054421768389	0.000797184404425712	0	0
7.3	0.1	58	-0.147458163308612	0.537278355498076	80.3945927359817	0.000543389407937971	0	0
7.3	0.1	59	-0.108670113409892	0.423213752509083	71.764698713653	0.00016144362607	0	0
7.3	0.1	60	-0.224677925729285	0.640297260654527	85.3406940244669	0.000566679077185739	0	0
7.3	0.1	61	-0.147919808292603	0.504855187893375	78.3493471736546	0.000304936593423815	0	0
7.3	0.1	62	-0.125291907853752	0.417054795895534	71.1920072045103	0.000193823272358491	0	0
7.3	0.1	63	-0.212561338950156	0.64961826747636	85.6873221354344	0.000357797748049979	0	0
7.3	0.1	64	-0.100253558479619	0.442037078503692	73.5040928381729	0.000299389065044029	0	0
7.3	0.1	65	-0.204173588608208	0.664598026808378	86.2501153243478	0.000174137745078903	0	0
7.3	0.1	66	-0.224497556004644	0.629025805930388	84.8810745645084	0.000817750205617262	0	0
7.3	0.1	67	-0.249780043213422	0.727066223081866	88.2414667611911	0.00038879752588185	0	0
7.3	0.1	68	-0.172091739117481	0.526054152948862	79.714139313877	0.00033048442618067	0	0
7.3	0.1	69	-0.0971666745016342	0.361212522268198	64.9386537956103	0.000208024416171317	0	0
7.3	0.1	70	-0.162968193328603	0.55202146366667	81.2193593192184	0.000321100580454435	0	0
7.3	0.1	71	-0.191101289645988	0.579226443788374	82.6482516335424	0.000925067464231338	0	0
7.3	0.1	72	-0.0269615830420434	0.000993232383079663	0.00140150988785498	0.000416338471152072	0	0
7.3	0.1	73	-0.26339919559967	0.763932562865634	89.229177523211	0.000633444492827386	0	0
7.3	0.1	74	-0.205325465913095	0.659893695156198	86.0730483455147	0.000148647184654433	0	0
7.3	0.1	75	-0.134337166718697	0.407356153510463	70.2065356364064	0.000254984550045386	0	0
7.3	0.1	76	-0.121031859083525	0.388737279676607	68.2119863268324	0.00037365814361647	0	0
7.3	0.1	77	-0.154867890007436	0.552691625768292	81.257797982418	0.000504574697741435	0	0
7.3	0.1	78	-0.0602254227916187	0.219708707809923	40.6874667924974	0.000783126093205467	0	0
7.3	0.1	79	-0.158814686894588	0.54427608944493	80.8012819182667	0.000253922076272343	0	0
7.3	0.1	80	-0.180972903122012	0.622724437079583	84.6270710282122	0.000497377252060562	0	0
7.3	0.1	81	-0.171414210229538	0.620466360871365	84.538065330791	0.000613924484779856	0.00126306820701477	0.14920709664739
7.3	0.1	82	-0.191855249013438	0.651801698488628	85.7774833767294	0.0000739034370823718	0	0
7.3	0.1	83	-0.172847766181333	0.59001934674674	83.1833616343865	0.00070555168177512	0	0
7.3	0.1	84	-0.208065733144127	0.602666292209069	83.7465563136793	0.000228308956861657	0	0
7.3	0.1	85	-0.0926723055527015	0.236835620999796	44.32817154601	0.000155884310981423	0	0
7.3	0.1	86	-0.180296444956228	0.538223404332756	80.4380488401501	0.000408144130793261	0	0
7.3	0.1	87	-0.139989500222501	0.539194331893761	80.5058653680806	0.000238859832174943	0.000525174320676269	0.0267180607799086
7.3	0.1	88	-0.174728317824283	0.530779368651162	80.0061163163387	0.000381205302467306	0	0
7.3	0.1	89	-0.211210973449614	0.609387760687708	84.0691416272192	0.000332849326239854	0	0
7.3	0.1	90	-0.185210523482532	0.598760572829635	83.5710443092447	0.000231114308412105	0	0
7.3	0.1	91	-0.143948044992458	0.449869894358107	74.1740146964036	0.000311693518610576	0	0
7.3	0.1	92	-0.188769213822586	0.56883080929446	82.1114299936567	0.000279024107572709	0	0
7.3	0.1	93	-0.186455496910303	0.574769838107817	82.4186382958128	0.000558817461206619	0	0
7.3	0.1	94	-0.165644295648499	0.540302314801376	80.5614874405873	0.000157404363982634	0	0
7.3	0.1	95	-0.248893690589331	0.69962164856593	87.4156496894597	0.000349241348875759	0	0
7.3	0.1	96	-0.207815682876841	0.637480210055618	85.2324718646855	0.000363304730148775	0	0
7.3	0.1	97	-0.100640569474601	0.359115680560356	64.6517942807086	0.000204343487264004	0	0
7.3	0.1	98	-0.187335536191313	0.576798095739723	82.5360908896044	0.000658571079998905	0	0
7.3	0.1	99	-0.181632267235563	0.635901713316457	85.1699867907187	0.000655925529715994	0	0
7.3	0.1	100	-0.129133911535671	0.443310759959945	73.6070841183439	0.000140934370540635	0	0
7.5	0.1	1	-0.0390478243379774	0.123691456101671	17.8544344146609	0.000649396718955481	0	0
7.5	0.1	2	-0.156915923553215	0.590288290492972	83.1820964121444	0.000360546405311588	0	0
7.5	0.1	3	-0.187277409626796	0.569577056142371	82.1682352086938	0.00031921172009113	0	0
7.5	0.1	4	-0.206792768620463	0.633289869575362	85.050604356993	0.000663484925953765	0	0
7.5	0.1	5	-0.177222033586203	0.55649746893235	81.4800244162943	0.000281140224527626	0	0
7.5	0.1	6	-0.188324940895055	0.577892377934369	82.5832296925524	0.000678721171644554	0	0
7.5	0.1	7	-0.186329071719866	0.569061425743363	82.1274443077359	0.00071988557623734	0	0
7.5	0.1	8	-0.101288559465189	0.415726282095151	71.0082796378968	0.000330402579812339	0	0
7.5	0.1	9	-0.218830158699632	0.638550648712058	85.2709811593495	0.000193162063896602	0	0
7.5	0.1	10	-0.170964600154001	0.536351416906725	80.3301678961825	0.00122077570599716	0	0
7.5	0.1	11	-0.120711916816701	0.508319919836586	78.5783364380958	0.000229835657689866	0	0
7.5	0.1	12	-0.232924403575443	0.689884974070619	87.110121846971	0.000302080767617019	0	0
7.5	0.1	13	-0.13446340190889	0.561884080068646	81.7522297636962	0.000656297882947507	0	0
7.5	0.1	14	-0.0808285512015529	0.382726193020952	67.5139107760914	0.000392077071792128	0	0
7.5	0.1	15	-0.166870313211628	0.547479504547075	80.9809894944262	0.000160340615624225	0	0
7.5	0.1	16	-0.176893050291293	0.638425093671593	85.2590870251699	0.000865007140956007	0	0
7.5	0.1	17	-0.25316855363675	0.758164557282631	89.0829633784718	0.000183505967954395	0	0
7.5	0.1	18	-0.165313382036491	0.516590602556958	79.1185129143698	0.000606168143189264	0	0
7.5	0.1	19	-0.228633331552567	0.673404781117287	86.5600852100059	0.000297944032933017	0	0
7.5	0.1	20	-0.15259259742548	0.481676695444004	76.7129024231103	0.000260676954213089	0	0
7.5	0.1	21	-0.218373392123684	0.685944855104831	86.9633147065512	0.000439198677938025	0	0
7.5	0.1	22	-0.188183584896149	0.559392027418631	81.6249556805235	0.000406130249958291	0	0
7.5	0.1	23	-0.178138638561423	0.55631592000579	81.4476207473511	0.000428397387198929	0	0
7.5	0.1	24	-0.145013827354241	0.492091845815804	77.4697226648949	0.000369941489981807	0	0
7.5	0.1	25	-0.0949706269305123	0.345261176957826	62.8422812951076	0.000394842662454575	0	0
7.5	0.1	26	-0.218981536482614	0.629796992236486	84.916609980857	0.00059929891386853	0	0
7.5	0.1	27	-0.083470708335985	0.292655547785027	54.8713913635739	0.000320093666014123	0	0
7.5	0.1	28	-0.297812562365909	0.793322180382231	89.9350062720621	0.000200038861993028	0	0
7.5	0.1	29	-0.18517055149578	0.588399768247263	83.083173436203	0.000341675566146901	0.00127996742980176	0.149462428554881
7.5	0.1	30	-0.299963579865642	0.799382518333082	90.0641881437475	0.000374287493714544	0	0
7.5	0.1	31	-0.142073529141939	0.470934667836998	75.896161621322	0.000196120099732855	0	0
7.5	0.1	32	-0.211231029239939	0.614570543153649	84.2810348529209	0.000259886871999367	0	0
7.5	0.1	33	-0.178758974991779	0.553000076282353	81.2830219320852	0.000146091425286594	0	0
7.5	0.1	34	-0.214567340054782	0.629958881207833	84.9179477617532	0.000422169386814554	0	0
7.5	0.1	35	-0.150343916459437	0.495282103151993	77.6966675949315	0.000189960808319046	0	0
7.5	0.1	36	-0.214236051627139	0.686935895851701	87.0156874314196	0.000904644583022854	0	0
7.5	0.1	37	-0.193330920826766	0.621942875570914	84.58601139589	0.000151040071584363	0	0
7.5	0.1	38	-0.259749245060718	0.720412891005757	88.047991523485	0.000316438228406695	0	0
7.5	0.1	39	-0.18876132170263	0.568905030159161	82.1378680744648	0.000433971925097159	0	0
7.5	0.1	40	-0.24215614303275	0.696140980502866	87.3096979238643	0.000540076701303276	0	0
7.5	0.1	41	-0.111901014603274	0.409364172365897	70.3965812823795	0.0000121972251700222	0	0
7.5	0.1	42	-0.257371958381071	0.681247624741466	86.8181875674861	0.00122737124942146	0	0
7.5	0.1	43	-0.211046069406308	0.705092327574993	87.5874990040452	0.000358634747270966	0	0
7.5	0.1	44	-0.204811336593594	0.650257838910411	85.7173143983046	0.000203337256753002	0	0
7.5	0.1	45	-0.191960379979764	0.534091732785765	80.2010787383865	0.000776006529824377	0	0
7.5	0.1	46	-0.11797616644281	0.447972967094567	74.0098167684888	0.000158402675489398	0	0
7.5	0.1	47	-0.158245315961097	0.489441847115173	77.268733179801	0.000429297071493119	0	0
7.5	0.1	48	-0.140370620279995	0.475599912765916	76.2488994673653	0.00049723471799181	0	0
7.5	0.1	49	-0.169040570614807	0.494257908032651	77.6138206582178	0.000136549716971048	0	0
7.5	0.1	50	-0.235496985552711	0.664980287364109	86.2532298310431	0.000254386797630777	0	0
7.5	0.1	51	-0.20288982395964	0.690681366658548	87.1342341288134	0.000306101926157649	0.000871703314020601	0.0647291885217471
7.5	0.1	52	-0.116236546209466	0.457191027706156	74.8139165745161	0.0006492001611677	0.000429000121778449	0.0166715368982647
7.5	0.1	53	-0.0897753068321267	0.309125217003886	57.5596157462589	0.000288630939148172	0	0
7.5	0.1	54	-0.0871476920204036	0.390012985779246	68.3606132184305	0.000415071147708828	0	0
7.5	0.1	55	-0.156293993095484	0.575181933639712	82.4414070333094	0.000932547682749208	0	0
7.5	0.1	56	-0.199085304127465	0.642776676006109	85.4334028410789	0.000644503090055556	0	0
7.5	0.1	57	-0.0945011841821944	0.407863279220606	70.2298887979926	0.0000977007629031613	0	0
7.5	0.1	58	-0.16008947255714	0.520577304272327	79.3691013072275	0.00143165998235176	0	0
7.5	0.1	59	-0.114399237099785	0.515104810972322	79.0235939206031	0.000361135380099305	0	0
7.5	0.1	60	-0.104206822297817	0.403312314273524	69.7782440201117	0.00056012305850767	0	0
7.5	0.1	61	-0.115403791626485	0.44036572440235	73.3395839405871	0.000480655689514518	0.000893546657574666	0.0783678168619723
7.5	0.1	62	-0.144471798385055	0.502852275100431	78.2061469172476	0.000203414637626064	0	0
7.5	0.1	63	-0.115345040841683	0.459214743170562	74.9591147799157	0.000359164790752067	0	0
7.5	0.1	64	-0.181333722661872	0.64585535147806	85.5419757652744	0.000273518376847448	0	0
7.5	0.1	65	-0.191949276738498	0.545221503712657	80.8400885448464	0.000438507991178336	0	0
7.5	0.1	66	-0.204651877575117	0.628536916901523	84.845991914174	0.000208278311944278	0	0
7.5	0.1	67	-0.224780501541452	0.697787344323721	87.3545532014951	0.000238627627817702	0	0
7.5	0.1	68	-0.143352075973856	0.522728782433414	79.4986668230737	0.000426559610648298	0	0
7.5	0.1	69	-0.138598790063338	0.427364048791454	72.1716079594308	0.000335239153407803	0	0
7.5	0.1	70	-0.187783790042974	0.61029732324049	84.0948181152424	0.000414170788418195	0	0
7.5	0.1	71	-0.203389984917948	0.639014977040899	85.2799813231906	0.000315164242506332	0	0
7.5	0.1	72	-0.174729812070069	0.544608677642441	80.8094679506035	0.000170298518309666	0	0
7.5	0.1	73	-0.132987374181625	0.442000237700216	73.5131124262286	0.00012628384333142	0	0
7.5	0.1	74	-0.220996266593634	0.62091031956046	84.5491818989749	0.000503376520199309	0	0
7.5	0.1	75	-0.172948950852843	0.556736491874627	81.4678130005637	0.000254173576963581	0	0
7.5	0.1	76	-0.141137111668597	0.521923794339776	79.4572059643158	0.000271285545962959	0	0
7.5	0.1	77	-0.183413560952849	0.569655046748289	82.16071290274	0.000164751080198182	0	0
7.5	0.1	78	-0.103289069938594	0.439951724362818	73.33704968149	0.000536047359398446	0.00190692163785776	0.341720552823267
7.5	0.1	79	-0.200200720332594	0.61483999770124	84.2765639745764	0.000193843113947461	0	0
7.5	0.1	80	-0.204464221415898	0.578044766632901	82.5859830964395	0.00021501031913278	0	0
7.5	0.1	81	-0.158780122527759	0.511740391676796	78.7872557209154	0.000837085100988528	0	0
7.5	0.1	82	-0.14675540993473	0.53281591451554	80.1094102996228	0.00139628885934298	0	0
7.5	0.1	83	-0.195895591032892	0.654325789549347	85.8618551420394	0.000500263520157553	0	0
7.5	0.1	84	-0.245522644166445	0.653096314826876	85.8317442755484	0.000223709023708993	0	0
7.5	0.1	85	-0.213343483061382	0.636260743409893	85.1651851765791	0.000275959278024313	0	0
7.5	0.1	86	-0.250906629338877	0.727594570748567	88.2587665063201	0.00013466436314342	0	0
7.5	0.1	87	-0.201711340768439	0.649521505799268	85.687303102663	0.000110289599543647	0	0
7.5	0.1	88	-0.0999739379300491	0.420828771953363	71.5363933319671	0.000696796720879607	0	0
7.5	0.1	89	-0.239388067437306	0.728792805345317	88.2952928928137	0.000130912408139441	0	0
7.5	0.1	90	-0.11506780092189	0.482401940747376	76.7525009118434	0.000404636237530207	0	0
7.5	0.1	91	-0.213341909525728	0.674526968228845	86.5810882093902	0.00041312454460143	0	0
7.5	0.1	92	-0.111807385540705	0.417232093853146	71.1709605685661	0.000571707670546117	0	0
7.5	0.1	93	-0.160036607143989	0.501501088343984	78.1013216434079	0.000272996752061961	0	0
7.5	0.1	94	-0.247108799098786	0.733647262821021	88.4269698177614	0.000321748799646296	0	0
7.5	0.1	95	-0.165474023775634	0.583593976253296	82.8562385325087	0.000279813591462362	0	0
7.5	0.1	96	-0.0854452417404949	0.366979987973369	65.663144375899	0.000399804912309797	0	0
7.5	0.1	97	-0.131623364512733	0.51198762472332	78.8111448788222	0.00044756111626698	0	0
7.5	0.1	98	-0.141682119557985	0.570634007162236	82.2117479314335	0.00112284920107729	0	0
7.5	0.1	99	-0.239151046684068	0.641347657234699	85.3783638154906	0.000694190574058155	0	0
7.5	0.1	100	-0.125293912150885	0.483356127237557	76.841909580974	0.00055508195596855	0	0
6.5	0.12	1	-0.107949360125054	0.431490565642012	72.5720504712464	0.00046669691156412	0	0
6.5	0.12	2	-0.149700409275752	0.492416599899161	77.4696701061231	0.00103545213861373	0	0
6.5	0.12	3	-0.171139572403557	0.555102584723102	81.3953345784205	0.000652194764980087	0	0
6.5	0.12	4	-0.246562470505484	0.659890187695637	86.0766496490822	0.000839682727508367	0	0
6.5	0.12	5	-0.20012951676299	0.640463126423707	85.3554740392133	0.000506674428914497	0	0
6.5	0.12	6	-0.121531605635826	0.419696530703183	71.4409748372139	0.000544488443362126	0.000647967352657098	0.039399273785486
6.5	0.12	7	-0.158294785229652	0.502704391656269	78.2079972266083	0.000379312753459483	0	0
6.5	0.12	8	-0.201214389815259	0.604948504816762	83.8635673700031	0.000592870529628484	0	0
6.5	0.12	9	-0.0868155930953337	0.252493672501389	47.5187749766493	0.000232923602824021	0	0
6.5	0.12	10	-0.245792255356957	0.652776144351394	85.8173528946606	0.00105460609542788	0	0
6.5	0.12	11	-0.11971587920525	0.383899431083122	67.6622764222125	0.000580526688800365	0	0
6.5	0.12	12	-0.181701270701033	0.572708653576821	82.3140094011294	0.000482910856070946	0	0
6.5	0.12	13	-0.213685140100819	0.630839274863548	84.9651205363998	0.00079573844540114	0	0
6.5	0.12	14	-0.218837737849624	0.627591822452157	84.8257495522069	0.000448414521506508	0.000953044345070036	0.0885716181376124
6.5	0.12	15	-0.245980005820427	0.637601665509333	85.2243135587021	0.000729217607044757	0	0
6.5	0.12	16	-0.252825848473723	0.645091733045162	85.5180567987293	0.000430406798125662	0	0
6.5	0.12	17	-0.221555948022467	0.594271398785157	83.3720777324687	0.000183168039788855	0	0
6.5	0.12	18	-0.213667003538288	0.551493232828834	81.1880053183356	0.00101225277276224	0	0
6.5	0.12	19	-0.16414328088147	0.441577556112842	73.4622480252472	0.000812974961651326	0	0
6.5	0.12	20	-0.182143625014789	0.564642663506521	81.9058941355179	0.00140549760051368	0	0
6.5	0.12	21	-0.176709966143231	0.58956756035	83.1356675912646	0.000834046903397619	0	0
6.5	0.12	22	-0.245901062142111	0.70521079549873	87.5921111701209	0.000293374288981735	0	0
6.5	0.12	23	-0.184992716138234	0.55421463944032	81.354775903099	0.000619989810603784	0.00182570268275651	0.263749633180298
6.5	0.12	24	-0.143627749938795	0.44952372467633	74.1340692921147	0.00073159444846024	0	0
6.5	0.12	25	-0.230853199813658	0.656772064240479	85.9554041619182	0.000110195641513468	0	0
6.5	0.12	26	-0.1359966620929	0.50113598128109	78.1049903692246	0.000375264224184927	0	0
6.5	0.12	27	-0.209519937764649	0.613714296865005	84.2422262049598	0.000584642369168677	0	0
6.5	0.12	28	-0.193567716462479	0.574120770739653	82.4022109888164	0.000323851609452675	0	0
6.5	0.12	29	-0.196575681954697	0.600037598448811	83.6351917642793	0.000265967134693285	0	0
6.5	0.12	30	-0.177345089139522	0.528476203543039	79.8526296554153	0.000310549941273599	0	0
6.5	0.12	31	-0.190869291216379	0.623699893437832	84.6795349384694	0.000232541745405466	0	0
6.5	0.12	32	-0.191300602412557	0.587355444503208	83.0400632206747	0.00043390917548188	0	0
6.5	0.12	33	-0.151265793470725	0.517821841941036	79.1887094176869	0.000541751110400355	0	0
6.5	0.12	34	-0.16401475511235	0.461330935583616	75.133887525966	0.000188608233683753	0	0
6.5	0.12	35	-0.168526917392524	0.535734326185954	80.286146794269	0.000597253350367468	0	0
6.5	0.12	36	-0.153546467374205	0.477075460964582	76.3692743350698	0.000737643487055906	0.00137362549224893	0.174039511898495
6.5	0.12	37	-0.063161448930852	0.257214279565725	48.4422304571677	0.00127086065688998	0	0
6.5	0.12	38	-0.276365695687644	0.669451333576189	86.4174989333696	0.000771824475049033	0	0
6.5	0.12	39	-0.277328728915984	0.696360838534355	87.3288760181614	0.00045533687424426	0	0
6.5	0.12	40	-0.175420469722377	0.536644225589873	80.3616742815031	0.000533789885186072	0	0
6.5	0.12	41	-0.177230962210108	0.50712299531846	78.5007374767327	0.000437846253031602	0	0
6.5	0.12	42	-0.122337308511315	0.468702487565166	75.7313504305575	0.000554318295769206	0	0
